Codi_Sector_Activitat,Nom_Sector_Activitat,Codi_Grup_Activitat,Nom_Grup_Activitat,Codi_Activitat_2022,Nom_Activitat,Nom_Local,Latitud,Longitud,Direccio_Unica,Nom_Via
3,Altres,17,Altres,1700100,Administració,"DEPARTAMENT DE TREBALL, AFERS SOCIALS I FAMILIES",41.373675766,2.17443198,"005401, 2-4, LOC 10",ALBAREDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,KING PINCHOS TAPAS,41.373611357,2.164529264,"043400, 23-25, LOC 20",BLAI
2,Serveis,16,Altres,1600800,Tintoreries,CITY SEC TINTORERIA,41.37315345,2.162914574,"108007, 31-31, LOC 20",ELKANO
2,Serveis,16,Altres,1600600,Perruqueries,D'PIKETE PERRUQUERIA,41.374572448,2.157272547,"353306, 4-4, LOC 10",VALLHONRAT
2,Serveis,8,Activitats immobiliàries,8000000,Activitats immobiliàries,TECNOCASA,41.374306765,2.159265429,"226309, 2-2, LOC 10",PL LAS NAVAS
2,Serveis,16,Altres,1600700,Centres d'estètica,DVINE NAILS,41.374589556,2.157501876,"353306, 5-5, LOC 10",VALLHONRAT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,LA PORCA,41.372956197,2.170758694,"204204, 16-16, LOC 10",MATA
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.373420143,2.166611999,"288408, 28-28, LOC 10",ROSER
2,Serveis,16,Altres,1600000,Pàrquings i garatges,APARCAMENT PÚBLIC,41.374762652,2.153831273,"178400, 2-2, LOC 20",LLEIDA
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,SERVI-DENT LABORATORI DENTAL,41.371979985,2.166791707,"086902, 164-164, LOC 10",NOU DE LA RAMBLA
2,Serveis,12,"Manteniment, neteja i producció",1200000,"Manteniment, neteja i similars",BOLBORETA,41.373710989,2.163676322,"195500, 19-19, LOC 10",MARGARIT
2,Serveis,16,Altres,1600101,Activitats de transport ,AERI DEL PORT,41.371011811,2.17236802,"213409, 40-40, LOC 20",CTRA MIRAMAR
1,Comerç al detall,2,Quotidià no alimentari,2001000,Drogueria i perfumeria,CLAREL,41.374209147,2.168415785,"361009, 81-81, LOC 10",VILA I VILÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,BARCELONA FIFTEEN,41.373499648,2.167263776,"130006, 15-15, LOC 10",FONTRODONA
2,Serveis,9,Ensenyament,9000000,Ensenyament,LA FORJA,41.372410728,2.157990038,"043706, 30-32, LOC 10",BÒBILA
3,Altres,17,Altres,1700100,Administració,GUARDIA URBANA DIPÒSIT A,41.371424444,2.154052556,"332601, 8-8, LOC 10",GUÀRDIA URBANA
3,Altres,17,Altres,1700100,Administració,GUARDIA URBANA OFICINA D'INFORMACIÓ I TRAMITS,41.371839088,2.154114246,"332601, 1-3, LOC 20",GUÀRDIA URBANA
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,FIRA DE BARCELONA SALA DE PREMSA,41.3738861,2.148682773,"114000, 3-4, LOC 20",PL ESPANYA
2,Serveis,8,Activitats immobiliàries,8000000,Activitats immobiliàries,LA VAQUERIA,41.373530846,2.160370499,"086301, 13-13, LOC 10",CONCÒRDIA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.372932043,2.158698142,"230703, 11-11, LOC 10",MARE DE DÉU DEL REMEI
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,MEXIGLES,41.374038063,2.155032903,"329902, 74-74, LOC 10",TAMARIT
2,Serveis,16,Altres,1600101,Activitats de transport ,CITY BIKE RENTAL,41.373880061,2.166153342,"294207, 24-24, LOC 10",SALVÀ
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,CAP POBLE SEC LES HORTES,41.371652901,2.166823894,"086902, 169-169, LOC 10",NOU DE LA RAMBLA
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,CANSALADERIA GOMÁ,41.373084009,2.166571766,"288408, 37-37, LOC 10",ROSER
3,Altres,17,Altres,1700200,Associacions,LAKALADA,41.372319145,2.169711292,"052900, 39-39, LOC 10",CABANES
3,Altres,17,Altres,1700200,Associacions,LA LLAR,41.371319776,2.163809091,"118805, 16-20, LOC 10",PG EXPOSICIÓ
3,Altres,17,Altres,1700500,Activitats industrials,ESOTERISMO ARTESANIA KIMERA,41.374423505,2.16377154,"195500, 10-10, LOC 10",MARGARIT
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.374196064,2.156407535,"268309, 8-10, LOC 10",PTGE PRUNERA
2,Serveis,12,"Manteniment, neteja i producció",1200000,"Manteniment, neteja i similars",XTERPLAGAS,41.373034695,2.168139517,"086902, 141-141, LOC 10",NOU DE LA RAMBLA
2,Serveis,9,Ensenyament,9000000,Ensenyament,LA FORMIGA,41.374067248,2.160401344,"108007, 74-74, LOC 10",ELKANO
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,EL MOLINO,41.374546282,2.167250365,"361009, 99-99, LOC 10",VILA I VILÀ
3,Altres,17,Altres,1700400,Equipaments religiosos,SALA DEL REGNE DELS TESTIMONIS CRISTIANS DE JEHOVÀ,41.372890781,2.162671834,"043207, 49-49, LOC 10",BLASCO DE GARAY
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400003,Serveis de menjar take away MENJAR RÀPID,MCDONALD'S,41.374778754,2.168473452,"198804, 69-69, LOC 10",AV PARAL·LEL
1,Comerç al detall,3,Parament de la llar,3002000,Material equipament llar,MAURI,41.374272549,2.161238194,"273400, 9-9, LOC 20",RADAS
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,CENTRAL DE ENVIOS,41.374333938,2.161260992,"273400, 9-9, LOC 10",RADAS
2,Serveis,16,Altres,1600900,Veterinaris / Mascotes,CAMP D'AGILITY CIUTAT COMTAL,41.364747514,2.144855261,"700919, 2-4, LOC 10",POLVORÍ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT MONTE RIO ARIEL,41.37332353,2.167175263,"130006, 19-19, LOC 20",FONTRODONA
3,Altres,17,Altres,1700600,Activitats de la construcció,ATLAS CONSTRU,41.373749232,2.167640626,"257700, 54-54, LOC 20",PIQUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,MALU MORE,41.374001833,2.166231126,"294207, 22-22, LOC 20",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,KOBU,41.374248396,2.165764421,"261004, 19-19, LOC 30",POETA CABANYES
3,Altres,17,Altres,1700320,Altres equipaments esportius,ESTADI D'ATLETISME JOAN SERRAHIMA,41.365800329,2.143988907,"700919, 5-7, LOC 10",POLVORÍ
1,Comerç al detall,3,Parament de la llar,3001000,Floristeries,FEDRA,41.374249402,2.157031149,"353306, 16-16, LOC 10",VALLHONRAT
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SN,41.373363785,2.165510952,"043400, 14-14, LOC 10",BLAI
3,Altres,17,Altres,1700600,Activitats de la construcció,GRUPO SUR,41.371884376,2.164871246,"189202, 16-16, LOC 10",MAGALHAES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,BCN PORT YOMO HOTEL,41.374475836,2.174680084,"198804, 15-15, LOC 30",AV PARAL·LEL
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT EXPRESS,41.374135682,2.161188573,"273400, 13-13, LOC 10",RADAS
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,ACTIVA'T BY TERAFIS,41.37293003,2.161466181,"094707, 47-47, LOC 10",CREU DELS MOLERS
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANTE EL GALLEGO,41.372311094,2.160366476,"273400, 38-40, LOC 10",RADAS
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,SALVADISCOS BCN,41.373433226,2.156209052,"316900, 4-4, LOC 10",PL SANTA MADRONA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,BREAK N' BED ALBERG JOVENTUT,41.373970636,2.158055753,"281806, 20-20, LOC 20",RICART
1,Comerç al detall,7,Altres,7004020,Basars,BASAR SOULINK,41.373907234,2.158035636,"281806, 20-20, LOC 10",RICART
3,Altres,17,Altres,1700700,Arts gràfiques,"ARTESANS DEL LLIBRE, LLIBRES EQUADERNACIONS",41.37327321,2.161435336,"094707, 28-28, LOC 10",CREU DELS MOLERS
1,Comerç al detall,1,Quotidià alimentari,1000030,Altres,LA SIRENA,41.374622767,2.166008502,"261004, 5-7, LOC 10",POETA CABANYES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOTEL PARAL•LEL,41.3745332,2.165953517,"261004, 5-7, LOC 20",POETA CABANYES
2,Serveis,9,Ensenyament,9000000,Ensenyament,ESCOLA MARISTES ANNA RAVELL,41.372058485,2.162172943,"043207, 52-52, LOC 10",BLASCO DE GARAY
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,YUVI,41.372998465,2.155376226,"230703, 48-48, LOC 20",MARE DE DÉU DEL REMEI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,SPICE SPACE,41.374289657,2.163886875,"195500, 9-9, LOC 10",MARGARIT
2,Serveis,16,Altres,1600700,Centres d'estètica,ESMERALDA INK,41.374245377,2.163870782,"195500, 9-9, LOC 20",MARGARIT
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,SN,41.372153088,2.161026299,"094707, 62-62, LOC 10",CREU DELS MOLERS
1,Comerç al detall,1,Quotidià alimentari,1003000,Fruites i verdures,VERDIFRUIT,41.374548799,2.162071212,"043400, 61-61, LOC 10",BLAI
2,Serveis,16,Altres,1600600,Perruqueries,PERRUQUERIA UNISEX LATINA,41.373289313,2.166530192,"288408, 32-32, LOC 20",ROSER
3,Altres,17,Altres,1700400,Equipaments religiosos,FEZAN-E-MADINA,41.374066242,2.1704261,"052900, 16-16, LOC 20",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR CAFE NAVAS I CARGOL,41.373781436,2.159113884,"234500, 22-22, LOC 20",OLIVERA
1,Comerç al detall,7,Altres,7004020,Basars,BAZAR LU,41.374805926,2.156611383,"198804, 161-161, LOC 20",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,DE PATA NEGRA BAR,41.373865972,2.15923056,"226309, 7-7, LOC 10",PL LAS NAVAS
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPER FRESC LA BONA FRUITERIA,41.374295696,2.168112695,"361009, 87-87, LOC 20",VILA I VILÀ
2,Serveis,16,Altres,1600600,Perruqueries,LA TRENCERIA DEL FLOW,41.374749569,2.157402635,"353306, 2-2, LOC 10",VALLHONRAT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,CAN NAVAS,41.374082344,2.159543037,"165306, 15-15, LOC 10",JAUME FABRA
1,Comerç al detall,1,Quotidià alimentari,1002000,Carn i Porc,CARNICERIA HALAL,41.374532193,2.155948877,"129459, 5-5, LOC 10",FONT HONRADA
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),T.M.C.M. S.A. RECTIFICADORA DE MOTORS,41.372699565,2.157633305,"281806, 33-33, LOC 10",RICART
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,A.M.F.F. SUPERMERCAT,41.373201757,2.170171291,"052900, 23-23, LOC 10",CABANES
1,Comerç al detall,2,Quotidià no alimentari,2002000,Farmàcies PARAFARMÀCIA,FARMÀCIA DEL SORTIDOR,41.372270837,2.162009329,"043309, 7-7, LOC 10",PL SORTIDOR
2,Serveis,16,Altres,1600600,Perruqueries,LA MARI PELOS LAB,41.374248396,2.167306691,"288408, 5-5, LOC 20",ROSER
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,PALAU DE CONGRESSOS DE BARCELONA,41.37233726,2.151701599,"278200, 1-13, LOC 60",AV REINA MARIA CRISTINA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,CAN LIU,41.374145746,2.163461745,"043400, 42-42, LOC 10",BLAI
3,Altres,17,Altres,1700500,Activitats industrials,MANEL,41.374123605,2.163520753,"043400, 42-42, LOC 20",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT MORENITA,41.373541916,2.162917256,"043207, 33-33, LOC 10",BLASCO DE GARAY
2,Serveis,16,Altres,1600101,Activitats de transport ,ALGAR DISTRIBUCIONES NAUTICAS,41.372251716,2.168064415,"043502, 31-31, LOC 10",BLESA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,LISTO,41.374453696,2.174847722,"068106, 2-6, LOC 20",CARRERA
2,Serveis,16,Altres,1600600,Perruqueries,MEI MEI PERRUQUERIA BY PAOLA ALVARADO,41.374514079,2.160108984,"165306, 7-7, LOC 10",JAUME FABRA
3,Altres,17,Altres,1700320,Altres equipaments esportius,CENTRE D'ESCALADA LA FOIXARDA,41.366468645,2.14813292,"700795, 14-18, LOC 10",CAMÍ FOIXARDA
2,Serveis,16,Altres,1600600,Perruqueries,NAZIR QAISER,41.373477507,2.158716917,"043706, 3-5, LOC 10",BÒBILA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,APARTAMENT BARCELONA,41.374780767,2.16808185,"198804, 75-75, LOC 10",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,HALAL FRIED CHICKEN,41.374778754,2.168024182,"198804, 75-75, LOC 20",AV PARAL·LEL
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,BAR LA CAÑADA,41.373394984,2.158674002,"043706, 3-5, LOC 20",BÒBILA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,SAMURAI RAMEN,41.373654631,2.15499267,"234500, 80-80, LOC 30",OLIVERA
1,Comerç al detall,2,Quotidià no alimentari,2002000,Farmàcies PARAFARMÀCIA,FARMACIA ARANZANA,41.371390225,2.156154066,"178400, 51-51, LOC 20",LLEIDA
3,Altres,17,Altres,1700600,Activitats de la construcció,MÜLNER INSTALACIONES REPARACIONES,41.373654631,2.166759521,"288408, 22-22, LOC 10",ROSER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT LA BONA CUINA,41.374089388,2.155805379,"129459, 12-12, LOC 20",FONT HONRADA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,MR.FOCACCIA,41.373522795,2.164766639,"043400, 21-21, LOC 30",BLAI
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,FITZCARRALDO SL,41.371570375,2.160375863,"118805, 52-52, LOC 20",PG EXPOSICIÓ
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,MUSEU OLÍMPIC DE L'ESPORT JOAN ANTONI SAMARANCH,41.366149278,2.15718048,"234001, 18-18, LOC 10",PG OLÍMPIC
3,Altres,17,Altres,1700600,Activitats de la construcció,SN,41.372885749,2.170023769,"257700, 25-25, LOC 10",PIQUER
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,DECÁNTALO,41.372601944,2.17152983,"257700, 6-8, LOC 10",PIQUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT JIANZHE,41.374795862,2.162413001,"198804, 111-111, LOC 30",AV PARAL·LEL
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,ICAPDETOT,41.372393619,2.155869752,"129459, 46-46, LOC 10",FONT HONRADA
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.372483189,2.169602662,"052900, 44-44, LOC 20",CABANES
3,Altres,17,Altres,1700000,Altres,SUBESTACIO ELECTRICA MATA,41.373320511,2.172162831,"361009, 30-30, LOC 10",VILA I VILÀ
3,Altres,17,Altres,1700600,Activitats de la construcció,C. M. R. MANTENIMENT I INSTAL•LACIONS,41.373110174,2.170836478,"204204, 8-14, LOC 10",MATA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400004,Bars especials amb actuació / Bars musicals / Discoteques /PUB,LA RONERÍA,41.37465799,2.155935466,"129459, 3-3, LOC 10",FONT HONRADA
1,Comerç al detall,6,Automoció,6000000,Vehicles,JCB BARCELONA,41.374805926,2.158274353,"198804, 141-141, LOC 40",AV PARAL·LEL
2,Serveis,16,Altres,1600800,Tintoreries,LA WASH BUGADERIA AUTOSERVEI,41.373842825,2.168728262,"086902, 126-126, LOC 20",NOU DE LA RAMBLA
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,REACTIVA S.A,41.37405014,2.17365548,"270800, 12-12, LOC 10",PUIG I XORIGUER
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,NOSSA,41.374341989,2.167371064,"288408, 3-3, LOC 20",ROSER
2,Serveis,10,Equipaments culturals i recreatius,1111111,Equipaments culturals i recreatius,PALAU SANT JORDI,41.363777219,2.152547836,"700798, 6-6, LOC 10",PIERRE DE COUBERTIN
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,OO,41.37366067,2.155335993,"234500, 72-72, LOC 10",OLIVERA
1,Comerç al detall,1,Quotidià alimentari,1006000,"Pa, pastisseria i làctics",VAVARI BAKERY&COFFEE,41.374796868,2.160826474,"198804, 117-119, LOC 10",AV PARAL·LEL
2,Serveis,9,Ensenyament,9000000,Ensenyament,U! DANCE ESCUELA DE BAILE,41.372919966,2.148405164,"207304, 11-11, LOC 90",MÈXIC
3,Altres,17,Altres,1700200,Associacions,CASAL LAMBDA,41.373640542,2.162965536,"043207, 29-29, LOC 10",BLASCO DE GARAY
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),JCB,41.374699251,2.158376276,"281806, 2-2, LOC 30",RICART
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LA ESQUINITA DE BLAI,41.373464424,2.165234685,"043400, 16-16, LOC 10",BLAI
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOSTEL ONE RAMBLAS,41.3737442,2.174167782,"005401, 6-8, LOC 10",ALBAREDA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPERMERCAT TRADY'S,41.373943463,2.165390253,"261004, 22-22, LOC 10",POETA CABANYES
2,Serveis,13,Reparacions (Electrodomèstics i automòbils),1300000,Reparacions (Electrodomèstics i automòbils),MOTO TALLER GIL,41.37325107,2.158384323,"043706, 8-8, LOC 10",BÒBILA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,SUPER DISCOUNT,41.374809951,2.154877335,"198804, 177-177, LOC 40",AV PARAL·LEL
3,Altres,17,Altres,1700700,Arts gràfiques,PICTOGRAMA RÈTOLS,41.374382244,2.155101299,"329902, 81-81, LOC 30",TAMARIT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,ALA PAR,41.37435004,2.154527307,"178400, 5-5, LOC 20",LLEIDA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,PUMALU,41.373459392,2.169256657,"175809, 7-7, LOC 20",LAFONT
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,CASA MONTJUÏC,41.373844838,2.169652283,"361009, 63-67, LOC 10",VILA I VILÀ
1,Comerç al detall,1,Quotidià alimentari,1005000,Ous i aus,POLLERIA HUEVERIA CAZA,41.373284281,2.170021087,"052900, 30-30, LOC 10",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT CAÑOTA,41.374145746,2.154634595,"178400, 7-7, LOC 20",LLEIDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,RESTAURANT RIAS KRU,41.374304753,2.154546082,"178400, 7-7, LOC 10",LLEIDA
3,Altres,17,Altres,1700600,Activitats de la construcció,REFORMES PARAL•LEL,41.374789824,2.16288507,"198804, 103-103, LOC 10",AV PARAL·LEL
2,Serveis,16,Altres,1600101,Activitats de transport ,BYMAR FREIGHT FORWARDERS,41.373761308,2.174102068,"005401, 10-10, LOC 20",ALBAREDA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,LA VICIOSA,41.373748225,2.166232467,"294207, 21-21, LOC 10",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400100,serveis d'allotjament,HOSTAL RIO DE CASTRO,41.374797875,2.16066286,"198804, 117-119, LOC 30",AV PARAL·LEL
2,Serveis,16,Altres,1600700,Centres d'estètica,TS.S. ESTETICA PERRUQUERIA,41.374617735,2.159257382,"334301, 1-1, LOC 10",TEODOR BONAPLATA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,DERA,41.374424511,2.166522145,"294207, 10-10, LOC 20",SALVÀ
3,Altres,17,Altres,1700500,Activitats industrials,CAP DE SURO,41.372314113,2.16053009,"273400, 63-63, LOC 10",RADAS
1,Comerç al detall,7,Altres,7004020,Basars,JELP CACTUS,41.374737493,2.167841792,"130006, 1-1, LOC 20",FONTRODONA
2,Serveis,16,Altres,1600102,Activitats emmagatzematge,QURESHI,41.373315479,2.155987769,"129459, 29-29, LOC 10",FONT HONRADA
1,Comerç al detall,1,Quotidià alimentari,1000020,Autoservei / Supermercat,BONA COMPRA MIAN BROTHER,41.372643207,2.166294158,"288408, 51-53, LOC 10",ROSER
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,NICOLAS DREÁN,41.372908895,2.1654962,"294207, 44-44, LOC 10",SALVÀ
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR MOMBIELA,41.373024631,2.172448486,"361009, 27-27, LOC 10",VILA I VILÀ
2,Serveis,11,Finances i assegurances,1100000,Finances i assegurances,EXCHANGE,41.374261479,2.1671471,"288408, 6-6, LOC 10",ROSER
3,Altres,17,Altres,1700500,Activitats industrials,SN,41.372471112,2.159402221,"086301, 41-41, LOC 10",CONCÒRDIA
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400002,Restaurants,BAR RESTAURANT EL BOTON CHARRO,41.374513072,2.174269706,"198804, 21-21, LOC 10",AV PARAL·LEL
2,Serveis,16,Altres,1611100,Serveis Socials,SANT JOAN DE DÉU SERVEIS SOCISLS-BARCELONA,41.373118226,2.161922157,"224303, 16-16, LOC 10",MURILLO
2,Serveis,16,Altres,1600400,Serveis a les empreses i oficines,SERVIFIRA BUILDUP,41.374705289,2.150663584,"114000, 2-2, LOC 30",PL ESPANYA
3,Altres,17,Altres,1700200,Associacions,ALCOHOLICS ANONIMS,41.372810269,2.172275484,"241404, 25-27, LOC 20",PALAUDÀRIES
2,Serveis,15,Sanitat i assistència,1500000,Sanitat i assistència,INNOVACIÓ PODOLOGICA,41.373394984,2.170081437,"052900, 28-28, LOC 10",CABANES
2,Serveis,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)",1400001,Bars   / CIBERCAFÈ,SYRA COFFEE,41.373787474,2.163704485,"195500, 17-17, LOC 20",MARGARIT
